amfi_code,date,nav,daily_return_pct
119094,2023-02-14,82.4758,0.000941
119094,2023-02-15,82.0724,-0.004891
119094,2023-02-16,82.863,0.009633
119094,2023-02-17,83.2655,0.004857
119094,2023-02-18,83.2655,0.0
119094,2023-02-19,83.2655,0.0
119094,2023-02-20,83.0859,-0.002157
119094,2023-02-21,81.9314,-0.013895
119094,2023-02-22,83.0414,0.013548
119094,2023-02-23,83.7012,0.007945
119094,2023-02-24,84.0141,0.003738
119094,2023-02-25,84.0141,0.0
119094,2023-02-26,84.0141,0.0
119094,2023-02-27,81.4395,-0.030645
119094,2023-02-28,81.4575,0.000221
119094,2023-03-01,81.2775,-0.00221
119094,2023-03-02,80.7325,-0.006705
119094,2023-03-03,81.5196,0.009749
119094,2023-03-04,81.5196,0.0
119094,2023-03-05,81.5196,0.0
119094,2023-03-06,82.2756,0.009274
119094,2023-03-07,82.7627,0.00592
119094,2023-03-08,83.8537,0.013182
119094,2023-03-09,82.8899,-0.011494
119094,2023-03-10,82.4967,-0.004744
119094,2023-03-11,82.4967,0.0
119094,2023-03-12,82.4967,0.0
119094,2023-03-13,82.6263,0.001571
119094,2023-03-14,82.0688,-0.006747
119094,2023-03-15,82.842,0.009421
119094,2023-03-16,82.3814,-0.00556
119094,2023-03-17,83.7281,0.016347
119094,2023-03-18,83.7281,0.0
119094,2023-03-19,83.7281,0.0
119094,2023-03-20,82.856,-0.010416
119094,2023-03-21,85.0548,0.026538
119094,2023-03-22,87.2048,0.025278
119094,2023-03-23,87.1647,-0.00046
119094,2023-03-24,88.4284,0.014498
119094,2023-03-25,88.4284,0.0
119094,2023-03-26,88.4284,0.0
119094,2023-03-27,88.065,-0.00411
119094,2023-03-28,89.1997,0.012885
119094,2023-03-29,89.072,-0.001432
119094,2023-03-30,87.7713,-0.014603
119094,2023-03-31,84.1942,-0.040755
119094,2023-04-01,84.1942,0.0
119094,2023-04-02,84.1942,0.0
119094,2023-04-03,83.9804,-0.002539
119094,2023-04-04,84.3183,0.004024
119094,2023-04-05,85.7294,0.016735
119094,2023-04-06,85.8249,0.001114
119094,2023-04-07,86.9199,0.012759
119094,2023-04-08,86.9199,0.0
119094,2023-04-09,86.9199,0.0
119094,2023-04-10,86.5073,-0.004747
119094,2023-04-11,86.2169,-0.003357
119094,2023-04-12,87.3704,0.013379
119094,2023-04-13,84.8879,-0.028414
119094,2023-04-14,84.9584,0.000831
119094,2023-04-15,84.9584,0.0
119094,2023-04-16,84.9584,0.0
119094,2023-04-17,84.6097,-0.004104
119094,2023-04-18,86.0569,0.017104
119094,2023-04-19,85.5722,-0.005632
119094,2023-04-20,86.1611,0.006882
119094,2023-04-21,87.1754,0.011772
119094,2023-04-22,87.1754,0.0
119094,2023-04-23,87.1754,0.0
119094,2023-04-24,85.6897,-0.017043
119094,2023-04-25,85.6046,-0.000993
119094,2023-04-26,85.2209,-0.004482
119094,2023-04-27,86.2498,0.012073
119094,2023-04-28,87.0082,0.008793
119094,2023-04-29,87.0082,0.0
119094,2023-04-30,87.0082,0.0
119094,2023-05-01,86.8242,-0.002115
119094,2023-05-02,85.8004,-0.011792
119094,2023-05-03,86.9318,0.013186
119094,2023-05-04,86.9201,-0.000135
119094,2023-05-05,85.3102,-0.018522
119094,2023-05-06,85.3102,0.0
119094,2023-05-07,85.3102,0.0
119094,2023-05-08,83.8163,-0.017511
119094,2023-05-09,84.3133,0.00593
119094,2023-05-10,83.0917,-0.014489
119094,2023-05-11,85.0192,0.023197
119094,2023-05-12,84.1277,-0.010486
119094,2023-05-13,84.1277,0.0
119094,2023-05-14,84.1277,0.0
119094,2023-05-15,84.1841,0.00067
119094,2023-05-16,84.4015,0.002582
119094,2023-05-17,83.7244,-0.008022
119094,2023-05-18,81.5647,-0.025795
119094,2023-05-19,81.8064,0.002963
119094,2023-05-20,81.8064,0.0
119094,2023-05-21,81.8064,0.0
119094,2023-05-22,81.1269,-0.008306
119094,2023-05-23,81.295,0.002072
119094,2023-05-24,81.2308,-0.00079
119094,2023-05-25,81.5422,0.003834
119094,2023-05-26,83.1369,0.019557
119094,2023-05-27,83.1369,0.0
119094,2023-05-28,83.1369,0.0
119094,2023-05-29,82.651,-0.005845
119094,2023-05-30,82.2439,-0.004926
119094,2023-05-31,80.6748,-0.019079
119094,2023-06-01,80.5409,-0.00166
119094,2023-06-02,80.9916,0.005596
119094,2023-06-03,80.9916,0.0
119094,2023-06-04,80.9916,0.0
119094,2023-06-05,80.5786,-0.005099
119094,2023-06-06,81.0359,0.005675
119094,2023-06-07,80.9185,-0.001449
119094,2023-06-08,79.7207,-0.014803
119094,2023-06-09,80.073,0.004419
119094,2023-06-10,80.073,0.0
119094,2023-06-11,80.073,0.0
119094,2023-06-12,79.9299,-0.001787
119094,2023-06-13,80.1014,0.002146
119094,2023-06-14,79.6134,-0.006092
119094,2023-06-15,79.0446,-0.007145
119094,2023-06-16,79.2471,0.002562
119094,2023-06-17,79.2471,0.0
119094,2023-06-18,79.2471,0.0
119094,2023-06-19,79.082,-0.002083
119094,2023-06-20,80.7855,0.021541
119094,2023-06-21,81.6166,0.010288
119094,2023-06-22,82.2062,0.007224
119094,2023-06-23,82.0871,-0.001449
119094,2023-06-24,82.0871,0.0
119094,2023-06-25,82.0871,0.0
119094,2023-06-26,80.1745,-0.0233
119094,2023-06-27,79.4569,-0.00895
119094,2023-06-28,78.8969,-0.007048
119094,2023-06-29,78.6907,-0.002614
119094,2023-06-30,78.7124,0.000276
119094,2023-07-01,78.7124,0.0
119094,2023-07-02,78.7124,0.0
119094,2023-07-03,79.3864,0.008563
119094,2023-07-04,79.7001,0.003952
119094,2023-07-05,80.8682,0.014656
119094,2023-07-06,80.6212,-0.003054
119094,2023-07-07,80.9243,0.00376
119094,2023-07-08,80.9243,0.0
119094,2023-07-09,80.9243,0.0
119094,2023-07-10,81.3129,0.004802
119094,2023-07-11,81.6074,0.003622
119094,2023-07-12,82.9251,0.016147
119094,2023-07-13,83.7832,0.010348
119094,2023-07-14,82.5261,-0.015004
119094,2023-07-15,82.5261,0.0
119094,2023-07-16,82.5261,0.0
119094,2023-07-17,82.4689,-0.000693
119094,2023-07-18,82.5108,0.000508
119094,2023-07-19,84.7203,0.026778
119094,2023-07-20,84.4435,-0.003267
119094,2023-07-21,83.5126,-0.011024
119094,2023-07-22,83.5126,0.0
119094,2023-07-23,83.5126,0.0
119094,2023-07-24,84.0085,0.005938
119094,2023-07-25,84.5668,0.006646
119094,2023-07-26,84.5491,-0.000209
119094,2023-07-27,84.3835,-0.001959
119094,2023-07-28,85.4049,0.012104
119094,2023-07-29,85.4049,0.0
119094,2023-07-30,85.4049,0.0
119094,2023-07-31,84.5938,-0.009497
119094,2023-08-01,84.3062,-0.0034
119094,2023-08-02,83.8375,-0.005559
119094,2023-08-03,84.9997,0.013863
119094,2023-08-04,85.3482,0.0041
119094,2023-08-05,85.3482,0.0
119094,2023-08-06,85.3482,0.0
119094,2023-08-07,84.324,-0.012
119094,2023-08-08,83.4124,-0.010811
119094,2023-08-09,85.3615,0.023367
119094,2023-08-10,86.5337,0.013732
119094,2023-08-11,87.4687,0.010805
119094,2023-08-12,87.4687,0.0
119094,2023-08-13,87.4687,0.0
119094,2023-08-14,87.5406,0.000822
119094,2023-08-15,89.1956,0.018906
119094,2023-08-16,88.0848,-0.012454
119094,2023-08-17,88.9422,0.009734
119094,2023-08-18,88.5313,-0.00462
119094,2023-08-19,88.5313,0.0
119094,2023-08-20,88.5313,0.0
119094,2023-08-21,88.3275,-0.002302
119094,2023-08-22,89.1582,0.009405
119094,2023-08-23,89.0652,-0.001043
119094,2023-08-24,88.6628,-0.004518
119094,2023-08-25,88.1984,-0.005238
119094,2023-08-26,88.1984,0.0
119094,2023-08-27,88.1984,0.0
119094,2023-08-28,86.1844,-0.022835
119094,2023-08-29,87.034,0.009858
119094,2023-08-30,86.0497,-0.011309
119094,2023-08-31,88.0445,0.023182
119094,2023-09-01,87.8012,-0.002763
119094,2023-09-02,87.8012,0.0
119094,2023-09-03,87.8012,0.0
119094,2023-09-04,89.2483,0.016482
119094,2023-09-05,87.3956,-0.020759
119094,2023-09-06,88.2236,0.009474
119094,2023-09-07,89.3339,0.012585
119094,2023-09-08,90.7998,0.016409
119094,2023-09-09,90.7998,0.0
119094,2023-09-10,90.7998,0.0
119094,2023-09-11,89.2145,-0.017459
119094,2023-09-12,88.5269,-0.007707
119094,2023-09-13,89.2001,0.007604
119094,2023-09-14,89.419,0.002454
119094,2023-09-15,89.7941,0.004195
119094,2023-09-16,89.7941,0.0
119094,2023-09-17,89.7941,0.0
119094,2023-09-18,89.468,-0.003632
119094,2023-09-19,91.2057,0.019423
119094,2023-09-20,94.1616,0.032409
119094,2023-09-21,94.3424,0.00192
119094,2023-09-22,94.9198,0.00612
119094,2023-09-23,94.9198,0.0
119094,2023-09-24,94.9198,0.0
119094,2023-09-25,95.0479,0.00135
119094,2023-09-26,96.585,0.016172
119094,2023-09-27,97.6141,0.010655
119094,2023-09-28,96.4412,-0.012016
119094,2023-09-29,95.8011,-0.006637
119094,2023-09-30,95.8011,0.0
119094,2023-10-01,95.8011,0.0
119094,2023-10-02,94.7147,-0.01134
119094,2023-10-03,97.8854,0.033476
119094,2023-10-04,98.6991,0.008313
119094,2023-10-05,98.0641,-0.006434
119094,2023-10-06,97.34,-0.007384
119094,2023-10-07,97.34,0.0
119094,2023-10-08,97.34,0.0
119094,2023-10-09,98.349,0.010366
119094,2023-10-10,99.4871,0.011572
119094,2023-10-11,100.5098,0.01028
119094,2023-10-12,100.0666,-0.00441
119094,2023-10-13,100.5014,0.004345
119094,2023-10-14,100.5014,0.0
119094,2023-10-15,100.5014,0.0
119094,2023-10-16,100.7028,0.002004
119094,2023-10-17,99.6478,-0.010476
119094,2023-10-18,98.6154,-0.01036
119094,2023-10-19,99.1697,0.005621
119094,2023-10-20,99.4703,0.003031
119094,2023-10-21,99.4703,0.0
119094,2023-10-22,99.4703,0.0
119094,2023-10-23,100.1988,0.007324
119094,2023-10-24,101.2202,0.010194
119094,2023-10-25,103.1227,0.018796
119094,2023-10-26,102.2384,-0.008575
119094,2023-10-27,103.082,0.008251
119094,2023-10-28,103.082,0.0
119094,2023-10-29,103.082,0.0
119094,2023-10-30,104.0807,0.009688
119094,2023-10-31,103.7626,-0.003056
119094,2023-11-01,103.9842,0.002136
119094,2023-11-02,103.6981,-0.002751
119094,2023-11-03,106.4202,0.02625
119094,2023-11-04,106.4202,0.0
119094,2023-11-05,106.4202,0.0
119094,2023-11-06,106.6257,0.001931
119094,2023-11-07,107.2758,0.006097
119094,2023-11-08,107.0096,-0.002481
119094,2023-11-09,106.4689,-0.005053
119094,2023-11-10,104.8933,-0.014799
119094,2023-11-11,104.8933,0.0
119094,2023-11-12,104.8933,0.0
119094,2023-11-13,106.355,0.013935
119094,2023-11-14,107.4101,0.009921
119094,2023-11-15,107.0959,-0.002925
119094,2023-11-16,106.0195,-0.010051
119094,2023-11-17,106.3198,0.002832
119094,2023-11-18,106.3198,0.0
119094,2023-11-19,106.3198,0.0
119094,2023-11-20,105.7596,-0.005269
119094,2023-11-21,105.5501,-0.001981
119094,2023-11-22,104.036,-0.014345
119094,2023-11-23,104.3771,0.003279
119094,2023-11-24,104.7442,0.003517
119094,2023-11-25,104.7442,0.0
119094,2023-11-26,104.7442,0.0
119094,2023-11-27,106.1973,0.013873
119094,2023-11-28,106.0774,-0.001129
119094,2023-11-29,105.726,-0.003313
119094,2023-11-30,103.8443,-0.017798
119094,2023-12-01,105.2928,0.013949
119094,2023-12-02,105.2928,0.0
119094,2023-12-03,105.2928,0.0
119094,2023-12-04,106.4958,0.011425
119094,2023-12-05,106.6043,0.001019
119094,2023-12-06,104.9925,-0.015119
119094,2023-12-07,103.5472,-0.013766
119094,2023-12-08,102.9408,-0.005856
119094,2023-12-09,102.9408,0.0
119094,2023-12-10,102.9408,0.0
119094,2023-12-11,104.2072,0.012302
119094,2023-12-12,104.6405,0.004158
119094,2023-12-13,102.8561,-0.017053
119094,2023-12-14,103.4247,0.005528
119094,2023-12-15,102.4602,-0.009326
119094,2023-12-16,102.4602,0.0
119094,2023-12-17,102.4602,0.0
119094,2023-12-18,101.8905,-0.00556
119094,2023-12-19,103.1521,0.012382
119094,2023-12-20,104.1718,0.009885
119094,2023-12-21,105.6148,0.013852
119094,2023-12-22,105.6569,0.000399
119094,2023-12-23,105.6569,0.0
119094,2023-12-24,105.6569,0.0
119094,2023-12-25,106.8515,0.011306
119094,2023-12-26,106.1761,-0.006321
119094,2023-12-27,105.9207,-0.002405
119094,2023-12-28,105.5791,-0.003225
119094,2023-12-29,105.6805,0.00096
119094,2023-12-30,105.6805,0.0
119094,2023-12-31,105.6805,0.0
119094,2024-01-01,104.136,-0.014615
119094,2024-01-02,103.926,-0.002017
119094,2024-01-03,105.8188,0.018213
119094,2024-01-04,104.5146,-0.012325
119094,2024-01-05,102.9343,-0.01512
119094,2024-01-06,102.9343,0.0
119094,2024-01-07,102.9343,0.0
119094,2024-01-08,101.4757,-0.01417
119094,2024-01-09,104.8315,0.03307
119094,2024-01-10,105.4875,0.006258
119094,2024-01-11,105.2178,-0.002557
119094,2024-01-12,105.3749,0.001493
119094,2024-01-13,105.3749,0.0
119094,2024-01-14,105.3749,0.0
119094,2024-01-15,105.7337,0.003405
119094,2024-01-16,104.9971,-0.006967
119094,2024-01-17,104.4195,-0.005501
119094,2024-01-18,104.293,-0.001211
119094,2024-01-19,103.462,-0.007968
119094,2024-01-20,103.462,0.0
119094,2024-01-21,103.462,0.0
119094,2024-01-22,103.0411,-0.004068
119094,2024-01-23,103.5473,0.004913
119094,2024-01-24,102.3879,-0.011197
119094,2024-01-25,105.7081,0.032428
119094,2024-01-26,106.7373,0.009736
119094,2024-01-27,106.7373,0.0
119094,2024-01-28,106.7373,0.0
119094,2024-01-29,105.1979,-0.014422
119094,2024-01-30,102.1927,-0.028567
119094,2024-01-31,101.4236,-0.007526
119094,2024-02-01,102.3268,0.008905
119094,2024-02-02,102.9988,0.006567
119094,2024-02-03,102.9988,0.0
119094,2024-02-04,102.9988,0.0
119094,2024-02-05,102.9316,-0.000652
119094,2024-02-06,102.2623,-0.006502
119094,2024-02-07,101.2299,-0.010096
119094,2024-02-08,100.8113,-0.004135
119094,2024-02-09,99.6643,-0.011378
119094,2024-02-10,99.6643,0.0
119094,2024-02-11,99.6643,0.0
119094,2024-02-12,99.2566,-0.004091
119094,2024-02-13,100.9184,0.016742
119094,2024-02-14,100.0586,-0.00852
119094,2024-02-15,100.8609,0.008018
119094,2024-02-16,101.8554,0.00986
119094,2024-02-17,101.8554,0.0
119094,2024-02-18,101.8554,0.0
119094,2024-02-19,100.6156,-0.012172
119094,2024-02-20,99.6723,-0.009375
119094,2024-02-21,101.0238,0.013559
119094,2024-02-22,99.9781,-0.010351
119094,2024-02-23,99.9767,-1.4e-05
119094,2024-02-24,99.9767,0.0
119094,2024-02-25,99.9767,0.0
119094,2024-02-26,102.517,0.025409
119094,2024-02-27,103.7963,0.012479
119094,2024-02-28,103.9724,0.001697
119094,2024-02-29,105.0947,0.010794
119094,2024-03-01,105.0953,6e-06
119094,2024-03-02,105.0953,0.0
119094,2024-03-03,105.0953,0.0
119094,2024-03-04,106.4557,0.012944
119094,2024-03-05,103.9502,-0.023536
119094,2024-03-06,103.8472,-0.000991
119094,2024-03-07,101.3544,-0.024004
119094,2024-03-08,101.6189,0.00261
119094,2024-03-09,101.6189,0.0
119094,2024-03-10,101.6189,0.0
119094,2024-03-11,101.4004,-0.00215
119094,2024-03-12,103.1349,0.017105
119094,2024-03-13,104.0876,0.009237
119094,2024-03-14,103.504,-0.005607
119094,2024-03-15,103.0715,-0.004179
119094,2024-03-16,103.0715,0.0
119094,2024-03-17,103.0715,0.0
119094,2024-03-18,103.6121,0.005245
119094,2024-03-19,102.9739,-0.00616
119094,2024-03-20,103.0035,0.000287
119094,2024-03-21,104.7103,0.01657
119094,2024-03-22,103.7463,-0.009206
119094,2024-03-23,103.7463,0.0
119094,2024-03-24,103.7463,0.0
119094,2024-03-25,103.2615,-0.004673
119094,2024-03-26,102.9516,-0.003001
119094,2024-03-27,106.9897,0.039223
119094,2024-03-28,107.8442,0.007987
119094,2024-03-29,109.3891,0.014325
119094,2024-03-30,109.3891,0.0
119094,2024-03-31,109.3891,0.0
119094,2024-04-01,110.4739,0.009917
119094,2024-04-02,111.6594,0.010731
119094,2024-04-03,112.3699,0.006363
119094,2024-04-04,112.9384,0.005059
119094,2024-04-05,111.0691,-0.016552
119094,2024-04-06,111.0691,0.0
119094,2024-04-07,111.0691,0.0
119094,2024-04-08,111.6212,0.004971
119094,2024-04-09,111.5518,-0.000622
119094,2024-04-10,112.3582,0.007229
119094,2024-04-11,112.3387,-0.000174
119094,2024-04-12,113.446,0.009857
119094,2024-04-13,113.446,0.0
119094,2024-04-14,113.446,0.0
119094,2024-04-15,114.8069,0.011996
119094,2024-04-16,110.949,-0.033603
119094,2024-04-17,110.4488,-0.004508
119094,2024-04-18,108.0934,-0.021326
119094,2024-04-19,108.4762,0.003541
119094,2024-04-20,108.4762,0.0
119094,2024-04-21,108.4762,0.0
119094,2024-04-22,108.1594,-0.00292
119094,2024-04-23,110.0031,0.017046
119094,2024-04-24,110.3507,0.00316
119094,2024-04-25,109.7853,-0.005124
119094,2024-04-26,111.1005,0.01198
119094,2024-04-27,111.1005,0.0
119094,2024-04-28,111.1005,0.0
119094,2024-04-29,110.7529,-0.003129
119094,2024-04-30,110.169,-0.005272
119094,2024-05-01,110.7639,0.0054
119094,2024-05-02,112.9993,0.020182
119094,2024-05-03,114.2366,0.01095
119094,2024-05-04,114.2366,0.0
119094,2024-05-05,114.2366,0.0
119094,2024-05-06,115.092,0.007488
119094,2024-05-07,119.0249,0.034172
119094,2024-05-08,118.0657,-0.008059
119094,2024-05-09,117.0829,-0.008324
119094,2024-05-10,117.3662,0.00242
119094,2024-05-11,117.3662,0.0
119094,2024-05-12,117.3662,0.0
119094,2024-05-13,119.5945,0.018986
119094,2024-05-14,118.3339,-0.010541
119094,2024-05-15,120.9268,0.021912
119094,2024-05-16,118.9419,-0.016414
119094,2024-05-17,118.8497,-0.000775
119094,2024-05-18,118.8497,0.0
119094,2024-05-19,118.8497,0.0
119094,2024-05-20,119.177,0.002754
119094,2024-05-21,118.0042,-0.009841
119094,2024-05-22,117.2091,-0.006738
119094,2024-05-23,118.4119,0.010262
119094,2024-05-24,120.554,0.01809
119094,2024-05-25,120.554,0.0
119094,2024-05-26,120.554,0.0
119094,2024-05-27,117.6204,-0.024334
119094,2024-05-28,117.954,0.002836
119094,2024-05-29,117.8736,-0.000682
119094,2024-05-30,118.1049,0.001962
119094,2024-05-31,117.7373,-0.003112
119094,2024-06-01,117.7373,0.0
119094,2024-06-02,117.7373,0.0
119094,2024-06-03,116.011,-0.014662
119094,2024-06-04,118.2521,0.019318
119094,2024-06-05,119.9853,0.014657
119094,2024-06-06,119.917,-0.000569
119094,2024-06-07,119.2986,-0.005157
119094,2024-06-08,119.2986,0.0
119094,2024-06-09,119.2986,0.0
119094,2024-06-10,118.5115,-0.006598
119094,2024-06-11,114.9776,-0.029819
119094,2024-06-12,115.5434,0.004921
119094,2024-06-13,116.7063,0.010065
119094,2024-06-14,116.978,0.002328
119094,2024-06-15,116.978,0.0
119094,2024-06-16,116.978,0.0
119094,2024-06-17,116.936,-0.000359
119094,2024-06-18,117.2019,0.002274
119094,2024-06-19,116.0894,-0.009492
119094,2024-06-20,115.4752,-0.005291
119094,2024-06-21,115.3234,-0.001315
119094,2024-06-22,115.3234,0.0
119094,2024-06-23,115.3234,0.0
119094,2024-06-24,116.3675,0.009054
119094,2024-06-25,118.3837,0.017326
119094,2024-06-26,118.1391,-0.002066
119094,2024-06-27,116.7497,-0.011761
119094,2024-06-28,116.8784,0.001102
119094,2024-06-29,116.8784,0.0
119094,2024-06-30,116.8784,0.0
119094,2024-07-01,119.8072,0.025059
119094,2024-07-02,118.5215,-0.010731
119094,2024-07-03,119.8657,0.011341
119094,2024-07-04,121.8799,0.016804
119094,2024-07-05,121.4378,-0.003627
119094,2024-07-06,121.4378,0.0
119094,2024-07-07,121.4378,0.0
119094,2024-07-08,120.5048,-0.007683
119094,2024-07-09,121.4188,0.007585
119094,2024-07-10,122.0155,0.004914
119094,2024-07-11,123.1174,0.009031
119094,2024-07-12,126.2966,0.025823
119094,2024-07-13,126.2966,0.0
119094,2024-07-14,126.2966,0.0
119094,2024-07-15,126.6347,0.002677
119094,2024-07-16,124.9248,-0.013503
119094,2024-07-17,125.1088,0.001473
119094,2024-07-18,125.5557,0.003572
119094,2024-07-19,127.5605,0.015967
119094,2024-07-20,127.5605,0.0
119094,2024-07-21,127.5605,0.0
119094,2024-07-22,127.3463,-0.001679
119094,2024-07-23,126.8099,-0.004212
119094,2024-07-24,124.8299,-0.015614
119094,2024-07-25,125.7352,0.007252
119094,2024-07-26,130.9646,0.041591
119094,2024-07-27,130.9646,0.0
119094,2024-07-28,130.9646,0.0
119094,2024-07-29,130.7043,-0.001988
119094,2024-07-30,131.502,0.006103
119094,2024-07-31,130.7307,-0.005865
119094,2024-08-01,128.828,-0.014554
119094,2024-08-02,129.5867,0.005889
119094,2024-08-03,129.5867,0.0
119094,2024-08-04,129.5867,0.0
119094,2024-08-05,129.7179,0.001012
119094,2024-08-06,126.1516,-0.027493
119094,2024-08-07,128.693,0.020146
119094,2024-08-08,129.4226,0.005669
119094,2024-08-09,129.6245,0.00156
119094,2024-08-10,129.6245,0.0
119094,2024-08-11,129.6245,0.0
119094,2024-08-12,129.0585,-0.004366
119094,2024-08-13,129.7736,0.005541
119094,2024-08-14,130.5647,0.006096
119094,2024-08-15,131.2818,0.005492
119094,2024-08-16,133.0605,0.013549
119094,2024-08-17,133.0605,0.0
119094,2024-08-18,133.0605,0.0
119094,2024-08-19,135.2306,0.016309
119094,2024-08-20,138.6095,0.024986
119094,2024-08-21,137.3207,-0.009298
119094,2024-08-22,136.4735,-0.006169
119094,2024-08-23,137.1573,0.00501
119094,2024-08-24,137.1573,0.0
119094,2024-08-25,137.1573,0.0
119094,2024-08-26,135.9759,-0.008613
119094,2024-08-27,135.0649,-0.0067
119094,2024-08-28,135.927,0.006383
119094,2024-08-29,137.4932,0.011522
119094,2024-08-30,139.7033,0.016074
119094,2024-08-31,139.7033,0.0
119094,2024-09-01,139.7033,0.0
119094,2024-09-02,139.4757,-0.001629
119094,2024-09-03,140.3456,0.006237
119094,2024-09-04,140.849,0.003587
119094,2024-09-05,140.9738,0.000886
119094,2024-09-06,139.6979,-0.009051
119094,2024-09-07,139.6979,0.0
119094,2024-09-08,139.6979,0.0
119094,2024-09-09,138.2229,-0.010558
119094,2024-09-10,139.4242,0.008691
119094,2024-09-11,138.1345,-0.00925
119094,2024-09-12,135.319,-0.020382
119094,2024-09-13,135.3589,0.000295
119094,2024-09-14,135.3589,0.0
119094,2024-09-15,135.3589,0.0
119094,2024-09-16,137.8301,0.018257
119094,2024-09-17,133.3857,-0.032245
119094,2024-09-18,133.0159,-0.002772
119094,2024-09-19,134.1857,0.008794
119094,2024-09-20,131.3774,-0.020928
119094,2024-09-21,131.3774,0.0
119094,2024-09-22,131.3774,0.0
119094,2024-09-23,131.1308,-0.001877
119094,2024-09-24,129.4419,-0.01288
119094,2024-09-25,127.9772,-0.011316
119094,2024-09-26,127.4482,-0.004134
119094,2024-09-27,125.8313,-0.012687
119094,2024-09-28,125.8313,0.0
119094,2024-09-29,125.8313,0.0
119094,2024-09-30,124.1112,-0.01367
119094,2024-10-01,124.107,-3.4e-05
119094,2024-10-02,127.5457,0.027708
119094,2024-10-03,128.7946,0.009792
119094,2024-10-04,130.4498,0.012851
119094,2024-10-05,130.4498,0.0
119094,2024-10-06,130.4498,0.0
119094,2024-10-07,131.7894,0.010269
119094,2024-10-08,130.782,-0.007644
119094,2024-10-09,131.358,0.004404
119094,2024-10-10,133.185,0.013909
119094,2024-10-11,134.6028,0.010645
119094,2024-10-12,134.6028,0.0
119094,2024-10-13,134.6028,0.0
119094,2024-10-14,135.0076,0.003007
119094,2024-10-15,135.9423,0.006923
119094,2024-10-16,140.1037,0.030612
119094,2024-10-17,141.6139,0.010779
119094,2024-10-18,141.1759,-0.003093
119094,2024-10-19,141.1759,0.0
119094,2024-10-20,141.1759,0.0
119094,2024-10-21,141.1461,-0.000211
119094,2024-10-22,139.4705,-0.011871
119094,2024-10-23,143.5407,0.029183
119094,2024-10-24,146.4216,0.02007
119094,2024-10-25,146.6664,0.001672
119094,2024-10-26,146.6664,0.0
119094,2024-10-27,146.6664,0.0
119094,2024-10-28,150.6467,0.027138
119094,2024-10-29,151.8937,0.008278
119094,2024-10-30,151.2144,-0.004472
119094,2024-10-31,152.9671,0.011591
119094,2024-11-01,153.8024,0.005461
119094,2024-11-02,153.8024,0.0
119094,2024-11-03,153.8024,0.0
119094,2024-11-04,155.4573,0.01076
119094,2024-11-05,153.0339,-0.015589
119094,2024-11-06,151.6591,-0.008984
119094,2024-11-07,154.4894,0.018662
119094,2024-11-08,157.7584,0.02116
119094,2024-11-09,157.7584,0.0
119094,2024-11-10,157.7584,0.0
119094,2024-11-11,160.5615,0.017768
119094,2024-11-12,164.9935,0.027603
119094,2024-11-13,166.2498,0.007614
119094,2024-11-14,167.3747,0.006766
119094,2024-11-15,165.667,-0.010203
119094,2024-11-16,165.667,0.0
119094,2024-11-17,165.667,0.0
119094,2024-11-18,164.6309,-0.006254
119094,2024-11-19,160.8679,-0.022857
119094,2024-11-20,160.3582,-0.003168
119094,2024-11-21,156.5611,-0.023679
119094,2024-11-22,158.7069,0.013706
119094,2024-11-23,158.7069,0.0
119094,2024-11-24,158.7069,0.0
119094,2024-11-25,159.554,0.005338
119094,2024-11-26,155.8363,-0.023301
119094,2024-11-27,155.5875,-0.001597
119094,2024-11-28,159.4026,0.024521
119094,2024-11-29,159.2705,-0.000829
119094,2024-11-30,159.2705,0.0
119094,2024-12-01,159.2705,0.0
119094,2024-12-02,157.4848,-0.011212
119094,2024-12-03,154.259,-0.020483
119094,2024-12-04,151.1533,-0.020133
119094,2024-12-05,152.228,0.00711
119094,2024-12-06,151.5418,-0.004508
119094,2024-12-07,151.5418,0.0
119094,2024-12-08,151.5418,0.0
119094,2024-12-09,151.0083,-0.00352
119094,2024-12-10,150.3349,-0.004459
119094,2024-12-11,150.1841,-0.001003
119094,2024-12-12,148.0942,-0.013916
119094,2024-12-13,148.7559,0.004468
119094,2024-12-14,148.7559,0.0
119094,2024-12-15,148.7559,0.0
119094,2024-12-16,146.343,-0.016221
119094,2024-12-17,145.1229,-0.008337
119094,2024-12-18,146.9885,0.012855
119094,2024-12-19,147.7515,0.005191
119094,2024-12-20,149.0696,0.008921
119094,2024-12-21,149.0696,0.0
119094,2024-12-22,149.0696,0.0
119094,2024-12-23,153.0593,0.026764
119094,2024-12-24,153.0533,-3.9e-05
119094,2024-12-25,153.1959,0.000932
119094,2024-12-26,152.8151,-0.002486
119094,2024-12-27,152.1088,-0.004622
119094,2024-12-28,152.1088,0.0
119094,2024-12-29,152.1088,0.0
119094,2024-12-30,150.3814,-0.011356
119094,2024-12-31,150.6344,0.001682
119094,2025-01-01,151.378,0.004936
119094,2025-01-02,152.2267,0.005606
119094,2025-01-03,152.4468,0.001446
119094,2025-01-04,152.4468,0.0
119094,2025-01-05,152.4468,0.0
119094,2025-01-06,154.2501,0.011829
119094,2025-01-07,154.4086,0.001028
119094,2025-01-08,153.7577,-0.004215
119094,2025-01-09,152.1638,-0.010366
119094,2025-01-10,149.4696,-0.017706
119094,2025-01-11,149.4696,0.0
119094,2025-01-12,149.4696,0.0
119094,2025-01-13,152.2079,0.01832
